CODIGO	PROVINCIA	TECNOLOGIA	PRODUCCION_EN_BORNES_DE_LOS_GENERADORES_GWh	PRODUCCION_NETA_GWH	YEAR	PROD_NETAGBH_X_HAB100K	POP100K	PROD_NETAGWH_X_PIBG	PIBG
24	LEON	Eolica	673.00	661.00	2022	147.49	4.48	0
24	LEON	Eolica	675.00	653.00	2019	141.96	4.60	64.70	10.09
24	LEON	Eolica	698.00	677.00	2018	145.99	4.64	68.86	9.83
24	LEON	Eolica	700.58	683.50	2017	145.95	4.68	71.52	9.56
24	LEON	Eolica	739.22	724.86	2016	153.05	4.74	78.19	9.27
24	LEON	Eolica	781.51	765.22	2015	159.62	4.79	82.39	9.29
24	LEON	Eolica	835.91	814.08	2013	166.22	4.90	89.16	9.13
24	LEON	Eolica	885.36	862.27	2014	177.90	4.85	94.96	9.08
24	LEON	Hidraulica	1009.00	987.00	2018	212.83	4.64	100.39	9.83
24	LEON	Hidraulica	1054.00	1036.00	2021	229.35	4.52	0
24	LEON	Hidraulica	376.00	370.00	2022	82.56	4.48	0
24	LEON	Hidraulica	430.09	418.84	2017	89.44	4.68	43.83	9.56
24	LEON	Hidraulica	847.00	833.00	2020	182.50	4.56	89.15	9.34
24	LEON	Hidraulica	858.13	841.9	2015	175.62	4.79	90.64	9.29
24	LEON	Hidraulica	893.49	874.69	2013	178.60	4.90	95.80	9.13
24	LEON	Hidraulica	894.00	873.00	2019	189.78	4.60	86.49	10.09
24	LEON	Hidraulica	975.66	957.25	2016	202.12	4.74	103.26	9.27
24	LEON	Hidraulica	997.56	980.1	2014	202.21	4.85	107.94	9.08
24	LEON	Nuclear	0.00	0.00	2013	0.00	4.90	0.00	9.13
24	LEON	Nuclear	0.00	0.00	2014	0.00	4.85	0.00	9.08
24	LEON	Nuclear	0.00	0.00	2015	0.00	4.79	0.00	9.29
24	LEON	Nuclear	0.00	0.00	2016	0.00	4.74	0.00	9.27
24	LEON	Nuclear	0.00	0.00	2017	0.00	4.68	0.00	9.56
24	LEON	Nuclear	0.00	0.00	2018	0.00	4.64	0.00	9.83
24	LEON	Nuclear	0.00	0.00	2019	0.00	4.60	0.00	10.09
24	LEON	Nuclear	0.00	0.00	2020	0.00	4.56	0.00	9.34
24	LEON	Nuclear	0.00	0.00	2021	0.00	4.52	0
24	LEON	Nuclear	0.00	0.00	2022	0.00	4.48	0
24	LEON	Solar fotovoltaica	133.00	132.00	2022	29.45	4.48	0
24	LEON	Solar fotovoltaica	72.00	71.00	2020	15.56	4.56	7.60	9.34
24	LEON	Solar fotovoltaica	72.74	72.74	2013	14.85	4.90	7.97	9.13
24	LEON	Solar fotovoltaica	73.00	73.00	2018	15.74	4.64	7.43	9.83
24	LEON	Solar fotovoltaica	75.54	75.54	2014	15.59	4.85	8.32	9.08
24	LEON	Solar fotovoltaica	76.00	75.00	2021	16.60	4.52	0
24	LEON	Solar fotovoltaica	76.00	75.24	2016	15.89	4.74	8.12	9.27
24	LEON	Solar fotovoltaica	77.03	77.03	2015	16.07	4.79	8.29	9.29
24	LEON	Solar fotovoltaica	80.00	79.00	2019	17.17	4.60	7.83	10.09
24	LEON	Solar fotovoltaica	81.26	80.46	2017	17.18	4.68	8.42	9.56
24	LEON	Solar termica	0.00	0.00	2013	0.00	4.90	0.00	9.13
24	LEON	Solar termica	0.00	0.00	2014	0.00	4.85	0.00	9.08
24	LEON	Solar termica	0.00	0.00	2015	0.00	4.79	0.00	9.29
24	LEON	Solar termica	0.00	0.00	2016	0.00	4.74	0.00	9.27
24	LEON	Solar termica	0.00	0.00	2017	0.00	4.68	0.00	9.56
24	LEON	Solar termica	0.00	0.00	2018	0.00	4.64	0.00	9.83
24	LEON	Solar termica	0.00	0.00	2019	0.00	4.60	0.00	10.09
24	LEON	Solar termica	0.00	0.00	2020	0.00	4.56	0.00	9.34
24	LEON	Solar termica	0.00	0.00	2021	0.00	4.52	0
24	LEON	Solar termica	0.00	0.00	2022	0.00	4.48	0
24	LEON	Termica renovable y resto	2.51	2.44	2013	0.50	4.90	0.27	9.13
24	LEON	Termica renovable y resto	3.21	3.11	2014	0.64	4.85	0.34	9.08
24	LEON	Termica renovable y resto	5.44	5.28	2015	1.10	4.79	0.57	9.29
24	LEON	Termica renovable y resto	6.35	6.15	2016	1.30	4.74	0.66	9.27
24	LEON	TOTAL	1349.00	1321.00	2022	294.75	4.48	0
24	LEON	TOTAL	1997.00	1952.00	2021	432.14	4.52	0
24	LEON	TOTAL	2105.00	2029.00	2019	441.09	4.60	201.03	10.09
24	LEON	TOTAL	2317.00	2232.00	2020	489.00	4.56	238.89	9.34
24	LEON	TOTAL	5229.00	4912.00	2018	1059.20	4.64	499.61	9.83
24	LEON	TOTAL	7193.56	6702.30	2013	1368.51	4.90	734.05	9.13
24	LEON	TOTAL	7258.97	6788.17	2017	1449.48	4.68	710.31	9.56
24	LEON	TOTAL	8001.68	7473.42	2016	1577.99	4.74	806.20	9.27
24	LEON	TOTAL	9490.09	8870.80	2014	1830.19	4.85	976.95	9.08
24	LEON	TOTAL	9998.36	9312.53	2015	1942.56	4.79	1002.61	9.29
25	LLEIDA	Combustibles	1162.00	1120.00	2018	258.74	4.33	92.77	12.07
25	LLEIDA	Combustibles	1165.38	1121.32	2017	259.33	4.32	95.93	11.69
25	LLEIDA	Combustibles	1270.51	1208.96	2013	274.19	4.41	102.06	11.85
25	LLEIDA	Combustibles	1384.00	1339.00	2019	307.87	4.35	105.92	12.64
25	LLEIDA	Combustibles	1410	1363	2021	309.97	4.40	0
25	LLEIDA	Combustibles	1439.00	1391.00	2020	317.21	4.39	120.72	11.52
25	LLEIDA	Combustibles	660.76	637.69	2015	146.25	4.36	51.53	12.37
25	LLEIDA	Combustibles	693.36	667.02	2014	152.29	4.38	56.07	11.90
25	LLEIDA	Combustibles	723	696	2022	157.66	4.41	0
25	LLEIDA	Combustibles	803.42	775.52	2016	178.67	4.34	64.41	12.04
25	LLEIDA	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	4.40	0
25	LLEIDA	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	4.41	0
25	LLEIDA	Eolica	561.00	547.00	2020	124.74	4.39	47.47	11.52
25	LLEIDA	Eolica	647.00	638.00	2022	144.53	4.41	0
25	LLEIDA	Eolica	650.00	634.00	2018	146.47	4.33	52.51	12.07
25	LLEIDA	Eolica	655.00	642.00	2019	147.61	4.35	50.79	12.64
25	LLEIDA	Eolica	663.94	653.75	2015	149.93	4.36	52.83	12.37
25	LLEIDA	Eolica	676.00	660.00	2021	150.09	4.40	0
25	LLEIDA	Eolica	677.00	666.40	2016	153.53	4.34	55.35	12.04
25	LLEIDA	Eolica	699.46	683.68	2017	158.12	4.32	58.49	11.69
25	LLEIDA	Eolica	702.14	691.16	2014	157.80	4.38	58.10	11.90
25	LLEIDA	Eolica	770.91	757.29	2013	171.75	4.41	63.93	11.85
25	LLEIDA	Hidraulica	1822.00	1801.00	2022	407.98	4.41	0
25	LLEIDA	Hidraulica	2483.00	2440.00	2021	554.89	4.40	0
25	LLEIDA	Hidraulica	2583.00	2539.00	2019	583.77	4.35	200.85	12.64
25	LLEIDA	Hidraulica	2868.24	2816.33	2017	651.35	4.32	240.94	11.69
25	LLEIDA	Hidraulica	3057.9	3012.27	2016	694.01	4.34	250.18	12.04
25	LLEIDA	Hidraulica	3587.77	3541.07	2015	812.12	4.36	286.17	12.37
25	LLEIDA	Hidraulica	3701.00	3637.00	2020	829.39	4.39	315.65	11.52
25	LLEIDA	Hidraulica	3712.00	3648.00	2018	842.76	4.33	302.15	12.07
25	LLEIDA	Hidraulica	4042.47	3993.09	2013	905.64	4.41	337.10	11.85
25	LLEIDA	Hidraulica	4078.5	4025.49	2014	919.06	4.38	338.37	11.90
25	LLEIDA	Nuclear	0.00	0.00	2013	0.00	4.41	0.00	11.85
25	LLEIDA	Nuclear	0.00	0.00	2014	0.00	4.38	0.00	11.90
25	LLEIDA	Nuclear	0.00	0.00	2015	0.00	4.36	0.00	12.37
25	LLEIDA	Nuclear	0.00	0.00	2016	0.00	4.34	0.00	12.04
25	LLEIDA	Nuclear	0.00	0.00	2017	0.00	4.32	0.00	11.69
25	LLEIDA	Nuclear	0.00	0.00	2018	0.00	4.33	0.00	12.07
25	LLEIDA	Nuclear	0.00	0.00	2019	0.00	4.35	0.00	12.64
25	LLEIDA	Nuclear	0.00	0.00	2020	0.00	4.39	0.00	11.52
25	LLEIDA	Nuclear	0.00	0.00	2021	0.00	4.40	0
25	LLEIDA	Nuclear	0.00	0.00	2022	0.00	4.41	0
25	LLEIDA	Solar fotovoltaica	149.00	147.00	2018	33.96	4.33	12.18	12.07
25	LLEIDA	Solar fotovoltaica	150.00	149.00	2020	33.98	4.39	12.93	11.52
25	LLEIDA	Solar fotovoltaica	155.00	153.00	2021	34.79	4.40	0
25	LLEIDA	Solar fotovoltaica	157.34	157.34	2014	35.92	4.38	13.23	11.90
25	LLEIDA	Solar fotovoltaica	158.39	158.39	2015	36.33	4.36	12.80	12.37
25	LLEIDA	Solar fotovoltaica	159.67	158.09	2016	36.42	4.34	13.13	12.04
25	LLEIDA	Solar fotovoltaica	164.34	162.71	2017	37.63	4.32	13.92	11.69
25	LLEIDA	Solar fotovoltaica	164.86	164.86	2013	37.39	4.41	13.92	11.85
25	LLEIDA	Solar fotovoltaica	168.00	166.00	2019	38.17	4.35	13.13	12.64
25	LLEIDA	Solar fotovoltaica	187.00	185.00	2022	41.91	4.41	0
25	LLEIDA	Solar termica	32.00	29.00	2019	6.67	4.35	2.29	12.64
25	LLEIDA	Solar termica	54.69	49.72	2013	11.28	4.41	4.20	11.85
25	LLEIDA	Solar termica	66.00	60.00	2020	13.68	4.39	5.21	11.52
25	LLEIDA	Solar termica	72.39	65.81	2014	15.03	4.38	5.53	11.90
25	LLEIDA	Solar termica	74.00	68.00	2022	15.40	4.41	0
25	LLEIDA	Solar termica	77.35	70.32	2016	16.20	4.34	5.84	12.04
25	LLEIDA	Solar termica	83.15	75.59	2015	17.34	4.36	6.11	12.37
25	LLEIDA	Solar termica	84.00	77.00	2018	17.79	4.33	6.38	12.07
25	LLEIDA	Solar termica	95.92	87.20	2017	20.17	4.32	7.46	11.69
25	LLEIDA	Solar termica	96.00	87.00	2021	19.79	4.40	0
25	LLEIDA	Termica renovable y resto	25.38	24.41	2016	5.62	4.34	2.03	12.04
25	LLEIDA	Termica renovable y resto	27.59	26.41	2015	6.06	4.36	2.13	12.37
25	LLEIDA	Termica renovable y resto	30.54	29.19	2014	6.66	4.38	2.45	11.90
25	LLEIDA	Termica renovable y resto	43.90	41.83	2013	9.49	4.41	3.53	11.85
25	LLEIDA	TOTAL	3453.00	3389.00	2022	767.71	4.41	0
25	LLEIDA	TOTAL	4569.49	4477.27	2016	1031.53	4.34	371.86	12.04
25	LLEIDA	TOTAL	4820.00	4704.00	2021	1069.75	4.40	0
25	LLEIDA	TOTAL	4821.00	4715.00	2019	1084.08	4.35	372.99	12.64
25	LLEIDA	TOTAL	4858.57	4771.45	2015	1094.30	4.36	385.60	12.37
25	LLEIDA	TOTAL	4993.34	4871.24	2017	1126.60	4.32	416.73	11.69
25	LLEIDA	TOTAL	5474.93	5377.84	2014	1227.81	4.38	452.04	11.90
25	LLEIDA	TOTAL	5756.00	5626.00	2018	1299.71	4.33	465.98	12.07
25	LLEIDA	TOTAL	5917.00	5784.00	2020	1318.99	4.39	501.99	11.52
25	LLEIDA	TOTAL	6093.81	5963.44	2013	1352.51	4.41	503.44	11.85
27	LUGO	Combustibles	42	40	2022	12.35	3.24	0
27	LUGO	Combustibles	53.58	50.45	2014	14.72	3.43	7.13	7.07
27	LUGO	Combustibles	62.08	58.7	2013	16.97	3.46	8.51	6.90
27	LUGO	Combustibles	65.23	62.68	2015	18.47	3.39	8.43	7.44
27	LUGO	Combustibles	71.04	68.45	2016	20.34	3.37	9.23	7.42
27	LUGO	Combustibles	75.00	72.00	2019	21.85	3.30	9.27	7.76
27	LUGO	Combustibles	87	83	2021	25.46	3.26	0
27	LUGO	Combustibles	88.00	85.00	2020	25.92	3.28	12.39	6.86
27	LUGO	Combustibles	90.67	87.22	2017	26.14	3.34	11.77	7.41
27	LUGO	Combustibles	91.00	88.00	2018	26.56	3.31	11.38	7.73
27	LUGO	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	3.26	0
27	LUGO	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	3.24	0
27	LUGO	Eolica	2846.80	2789.86	2017	836.20	3.34	376.46	7.41
27	LUGO	Eolica	2914.90	2878.32	2016	855.30	3.37	388.07	7.42
27	LUGO	Eolica	3495.00	3423.00	2018	1033.12	3.31	442.78	7.73
27	LUGO	Eolica	3582.51	3527.36	2014	1029.14	3.43	498.65	7.07
27	LUGO	Eolica	3632.86	3587.02	2015	1056.91	3.39	482.34	7.44
27	LUGO	Eolica	3736.00	3660.00	2019	1110.48	3.30	471.41	7.76
27	LUGO	Eolica	3948.74	3892.86	2013	1125.09	3.46	564.43	6.90
27	LUGO	Eolica	4534.00	4450.00	2022	1373.50	3.24	0
27	LUGO	Eolica	4765.00	4648.00	2020	1417.31	3.28	677.32	6.86
27	LUGO	Eolica	4791.00	4674.00	2021	1433.69	3.26	0
27	LUGO	Hidraulica	1359.00	1337.00	2019	405.66	3.30	172.21	7.76
27	LUGO	Hidraulica	1408.6	1393.74	2015	410.67	3.39	187.41	7.44
27	LUGO	Hidraulica	1530.00	1504.00	2020	458.61	3.28	219.17	6.86
27	LUGO	Hidraulica	1672.00	1644.00	2018	496.19	3.31	212.66	7.73
27	LUGO	Hidraulica	1757.00	1727.00	2021	529.73	3.26	0
27	LUGO	Hidraulica	1768.27	1748.78	2016	519.66	3.37	235.78	7.42
27	LUGO	Hidraulica	2033.96	2010.63	2014	586.62	3.43	284.23	7.07
27	LUGO	Hidraulica	2258.12	2229.3	2013	644.30	3.46	323.23	6.90
27	LUGO	Hidraulica	452.11	443.25	2017	132.86	3.34	59.81	7.41
27	LUGO	Hidraulica	480.00	474.00	2022	146.30	3.24	0
27	LUGO	Nuclear	0.00	0.00	2013	0.00	3.46	0.00	6.90
27	LUGO	Nuclear	0.00	0.00	2014	0.00	3.43	0.00	7.07
27	LUGO	Nuclear	0.00	0.00	2015	0.00	3.39	0.00	7.44
27	LUGO	Nuclear	0.00	0.00	2016	0.00	3.37	0.00	7.42
27	LUGO	Nuclear	0.00	0.00	2017	0.00	3.34	0.00	7.41
27	LUGO	Nuclear	0.00	0.00	2018	0.00	3.31	0.00	7.73
27	LUGO	Nuclear	0.00	0.00	2019	0.00	3.30	0.00	7.76
27	LUGO	Nuclear	0.00	0.00	2020	0.00	3.28	0.00	6.86
27	LUGO	Nuclear	0.00	0.00	2021	0.00	3.26	0
27	LUGO	Nuclear	0.00	0.00	2022	0.00	3.24	0
27	LUGO	Solar fotovoltaica	8.00	8.00	2018	2.41	3.31	1.03	7.73
27	LUGO	Solar fotovoltaica	8.00	8.00	2020	2.44	3.28	1.17	6.86
27	LUGO	Solar fotovoltaica	8.00	8.00	2021	2.45	3.26	0
27	LUGO	Solar fotovoltaica	8.00	8.00	2022	2.47	3.24	0
27	LUGO	Solar fotovoltaica	8.25	8.25	2014	2.41	3.43	1.17	7.07
27	LUGO	Solar fotovoltaica	8.58	8.49	2016	2.52	3.37	1.14	7.42
27	LUGO	Solar fotovoltaica	8.62	8.62	2015	2.54	3.39	1.16	7.44
27	LUGO	Solar fotovoltaica	8.71	8.71	2013	2.52	3.46	1.26	6.90
27	LUGO	Solar fotovoltaica	8.98	8.89	2017	2.66	3.34	1.20	7.41
27	LUGO	Solar fotovoltaica	9.00	9.00	2019	2.73	3.30	1.16	7.76
27	LUGO	Solar termica	0.00	0.00	2013	0.00	3.46	0.00	6.90
27	LUGO	Solar termica	0.00	0.00	2014	0.00	3.43	0.00	7.07
27	LUGO	Solar termica	0.00	0.00	2015	0.00	3.39	0.00	7.44
27	LUGO	Solar termica	0.00	0.00	2016	0.00	3.37	0.00	7.42
27	LUGO	Solar termica	0.00	0.00	2017	0.00	3.34	0.00	7.41
27	LUGO	Solar termica	0.00	0.00	2018	0.00	3.31	0.00	7.73
27	LUGO	Solar termica	0.00	0.00	2019	0.00	3.30	0.00	7.76
27	LUGO	Solar termica	0.00	0.00	2020	0.00	3.28	0.00	6.86
27	LUGO	Solar termica	0.00	0.00	2021	0.00	3.26	0
27	LUGO	Solar termica	0.00	0.00	2022	0.00	3.24	0
27	LUGO	Termica renovable y resto	0.00	0.00	2013	0.00	3.46	0.00	6.90
27	LUGO	Termica renovable y resto	0.00	0.00	2014	0.00	3.43	0.00	7.07
27	LUGO	Termica renovable y resto	0.00	0.00	2015	0.00	3.39	0.00	7.44
27	LUGO	Termica renovable y resto	0.00	0.00	2016	0.00	3.37	0.00	7.42
27	LUGO	TOTAL	3398.56	3329.21	2017	997.86	3.34	449.24	7.41
27	LUGO	TOTAL	4762.78	4704.05	2016	1397.82	3.37	634.23	7.42
27	LUGO	TOTAL	5063.00	4971.00	2022	1534.31	3.24	0
27	LUGO	TOTAL	5115.32	5052.06	2015	1488.59	3.39	679.33	7.44
27	LUGO	TOTAL	5178.00	5077.00	2019	1540.41	3.30	653.92	7.76
27	LUGO	TOTAL	5266.00	5163.00	2018	1558.28	3.31	667.86	7.73
27	LUGO	TOTAL	5678.30	5596.69	2014	1632.89	3.43	791.18	7.07
27	LUGO	TOTAL	6277.65	6189.58	2013	1788.87	3.46	897.44	6.90
27	LUGO	TOTAL	6391.00	6245.00	2020	1904.28	3.28	910.04	6.86
27	LUGO	TOTAL	6643.00	6492.00	2021	1991.33	3.26	0
28	MADRID	Combustibles	1128.52	1028.89	2017	15.81	65.07	4.62	222.57
28	MADRID	Combustibles	1171.00	1071.00	2018	16.28	65.78	4.63	231.42
28	MADRID	Combustibles	1172.4	1139.02	2013	17.54	64.96	5.93	192.13
28	MADRID	Combustibles	1214.00	1106.00	2020	16.31	67.80	5.06	218.47
28	MADRID	Combustibles	1227	1120	2021	16.59	67.51	0
28	MADRID	Combustibles	1291.00	1180.00	2019	17.71	66.63	4.87	242.09
28	MADRID	Combustibles	512	489	2022	7.24	67.50	0
28	MADRID	Combustibles	758.05	724.57	2015	11.26	64.37	3.55	204.16
28	MADRID	Combustibles	768.15	734.45	2016	11.36	64.67	3.46	212.36
28	MADRID	Combustibles	804.93	770.47	2014	11.94	64.54	3.96	194.44
28	MADRID	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	67.51	0
28	MADRID	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	67.50	0
28	MADRID	Eolica	0.00	0.00	2015	0.00	64.37	0.00	204.16
28	MADRID	Eolica	0.00	0.00	2016	0.00	64.67	0.00	212.36
28	MADRID	Eolica	0.00	0.00	2021	0.00	67.51	0
28	MADRID	Eolica	0.00	0.00	2022	0.00	67.50	0
28	MADRID	Eolica	29.00	28.00	2020	0.41	67.80	0.13	218.47
28	MADRID	Eolica	30.76	30.50	2017	0.47	65.07	0.14	222.57
28	MADRID	Eolica	35.00	35.00	2018	0.53	65.78	0.15	231.42
28	MADRID	Eolica	36.00	36.00	2019	0.54	66.63	0.15	242.09
28	MADRID	Eolica	84.53	84.21	2014	1.30	64.54	0.43	194.44
28	MADRID	Eolica	91.84	90.60	2013	1.39	64.96	0.47	192.13
28	MADRID	Hidraulica	116.00	113.00	2019	1.70	66.63	0.47	242.09
28	MADRID	Hidraulica	127.00	125.00	2020	1.84	67.80	0.57	218.47
28	MADRID	Hidraulica	158.00	154.00	2018	2.34	65.78	0.67	231.42
28	MADRID	Hidraulica	163.94	160.59	2017	2.47	65.07	0.72	222.57
28	MADRID	Hidraulica	166.00	163.00	2021	2.41	67.51	0
28	MADRID	Hidraulica	167.5	165.58	2016	2.56	64.67	0.78	212.36
28	MADRID	Hidraulica	201.96	199.89	2015	3.11	64.37	0.98	204.16
28	MADRID	Hidraulica	222.75	221.23	2013	3.41	64.96	1.15	192.13
28	MADRID	Hidraulica	278.9	275.75	2014	4.27	64.54	1.42	194.44
28	MADRID	Hidraulica	42.00	41.00	2022	0.61	67.50	0
28	MADRID	Nuclear	0.00	0.00	2013	0.00	64.96	0.00	192.13
28	MADRID	Nuclear	0.00	0.00	2014	0.00	64.54	0.00	194.44
28	MADRID	Nuclear	0.00	0.00	2015	0.00	64.37	0.00	204.16
28	MADRID	Nuclear	0.00	0.00	2016	0.00	64.67	0.00	212.36
28	MADRID	Nuclear	0.00	0.00	2017	0.00	65.07	0.00	222.57
28	MADRID	Nuclear	0.00	0.00	2018	0.00	65.78	0.00	231.42
28	MADRID	Nuclear	0.00	0.00	2019	0.00	66.63	0.00	242.09
28	MADRID	Nuclear	0.00	0.00	2020	0.00	67.80	0.00	218.47
28	MADRID	Nuclear	0.00	0.00	2021	0.00	67.51	0
28	MADRID	Nuclear	0.00	0.00	2022	0.00	67.50	0
28	MADRID	Solar fotovoltaica	100.00	99.00	2019	1.49	66.63	0.41	242.09
28	MADRID	Solar fotovoltaica	81.00	80.00	2022	1.19	67.50	0
28	MADRID	Solar fotovoltaica	82.00	81.00	2021	1.20	67.51	0
28	MADRID	Solar fotovoltaica	84.00	83.00	2020	1.22	67.80	0.38	218.47
28	MADRID	Solar fotovoltaica	93.00	92.00	2018	1.40	65.78	0.40	231.42
28	MADRID	Solar fotovoltaica	95.66	94.71	2016	1.46	64.67	0.45	212.36
28	MADRID	Solar fotovoltaica	97.19	97.19	2013	1.50	64.96	0.51	192.13
28	MADRID	Solar fotovoltaica	99.05	99.05	2014	1.53	64.54	0.51	194.44
28	MADRID	Solar fotovoltaica	99.34	98.36	2017	1.51	65.07	0.44	222.57
28	MADRID	Solar fotovoltaica	99.61	99.61	2015	1.55	64.37	0.49	204.16
28	MADRID	Solar termica	0.00	0.00	2013	0.00	64.96	0.00	192.13
28	MADRID	Solar termica	0.00	0.00	2014	0.00	64.54	0.00	194.44
28	MADRID	Solar termica	0.00	0.00	2015	0.00	64.37	0.00	204.16
28	MADRID	Solar termica	0.00	0.00	2016	0.00	64.67	0.00	212.36
28	MADRID	Solar termica	0.00	0.00	2017	0.00	65.07	0.00	222.57
28	MADRID	Solar termica	0.00	0.00	2018	0.00	65.78	0.00	231.42
28	MADRID	Solar termica	0.00	0.00	2019	0.00	66.63	0.00	242.09
28	MADRID	Solar termica	0.00	0.00	2020	0.00	67.80	0.00	218.47
28	MADRID	Solar termica	0.00	0.00	2021	0.00	67.51	0
28	MADRID	Solar termica	0.00	0.00	2022	0.00	67.50	0
28	MADRID	Termica renovable y resto	329.93	274.58	2014	4.25	64.54	1.41	194.44
28	MADRID	Termica renovable y resto	345.35	283.30	2016	4.38	64.67	1.33	212.36
28	MADRID	Termica renovable y resto	351.05	290.81	2013	4.48	64.96	1.51	192.13
28	MADRID	Termica renovable y resto	355.25	293.76	2015	4.56	64.37	1.44	204.16
28	MADRID	TOTAL	1376.67	1278.04	2016	19.76	64.67	6.02	212.36
28	MADRID	TOTAL	1414.87	1317.83	2015	20.47	64.37	6.45	204.16
28	MADRID	TOTAL	1422.57	1318.34	2017	20.26	65.07	5.92	222.57
28	MADRID	TOTAL	1454.00	1343.00	2020	19.81	67.80	6.15	218.47
28	MADRID	TOTAL	1457.00	1352.00	2018	20.55	65.78	5.84	231.42
28	MADRID	TOTAL	1475.00	1364.00	2021	20.20	67.51	0
28	MADRID	TOTAL	1543.00	1428.00	2019	21.43	66.63	5.90	242.09
28	MADRID	TOTAL	1597.33	1504.06	2014	23.30	64.54	7.74	194.44
28	MADRID	TOTAL	1935.23	1838.85	2013	28.31	64.96	9.57	192.13
28	MADRID	TOTAL	634.00	609.00	2022	9.02	67.50	0
29	MALAGA	Combustibles	1229	1196	2022	69.64	17.18	0
29	MALAGA	Combustibles	1547.75	1500.71	2014	92.52	16.22	56.96	26.35
29	MALAGA	Combustibles	2045.9	1989.84	2013	120.38	16.53	77.72	25.60
29	MALAGA	Combustibles	2083.00	2028.00	2019	122.04	16.62	62.98	32.20
29	MALAGA	Combustibles	2136.2	2084.06	2016	127.91	16.29	73.94	28.19
29	MALAGA	Combustibles	2204.46	2148.63	2015	131.90	16.29	77.99	27.55
29	MALAGA	Combustibles	2328.30	2271.23	2017	139.29	16.31	76.73	29.60
29	MALAGA	Combustibles	2652.00	2590.00	2018	157.82	16.41	83.89	30.87
29	MALAGA	Combustibles	537	511	2021	30.14	16.96	0
29	MALAGA	Combustibles	898.00	861.00	2020	51.07	16.86	30.48	28.24
29	MALAGA	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	16.96	0
29	MALAGA	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	17.18	0
29	MALAGA	Eolica	1087.00	1059.00	2018	64.53	16.41	34.30	30.87
29	MALAGA	Eolica	1179.65	1158.83	2014	71.45	16.22	43.98	26.35
29	MALAGA	Eolica	1213.99	1193.43	2015	73.26	16.29	43.32	27.55
29	MALAGA	Eolica	1243.37	1226.97	2013	74.23	16.53	47.92	25.60
29	MALAGA	Eolica	1259.00	1221.00	2019	73.48	16.62	37.92	32.20
29	MALAGA	Eolica	1318.94	1297.23	2016	79.62	16.29	46.02	28.19
29	MALAGA	Eolica	1363.49	1333.30	2017	81.77	16.31	45.05	29.60
29	MALAGA	Eolica	1378.00	1344.00	2020	79.72	16.86	47.59	28.24
29	MALAGA	Eolica	1380.00	1356.00	2022	78.95	17.18	0
29	MALAGA	Eolica	1426.00	1391.00	2021	82.03	16.96	0
29	MALAGA	Hidraulica	175.00	172.00	2019	10.35	16.62	5.34	32.20
29	MALAGA	Hidraulica	177.00	174.00	2021	10.26	16.96	0
29	MALAGA	Hidraulica	182.00	179.00	2018	10.91	16.41	5.80	30.87
29	MALAGA	Hidraulica	199.00	197.00	2022	11.47	17.18	0
29	MALAGA	Hidraulica	210.88	206.71	2017	12.68	16.31	6.98	29.60
29	MALAGA	Hidraulica	235.00	231.00	2020	13.70	16.86	8.18	28.24
29	MALAGA	Hidraulica	476.53	473.17	2016	29.04	16.29	16.79	28.19
29	MALAGA	Hidraulica	525.21	520.3	2015	31.94	16.29	18.89	27.55
29	MALAGA	Hidraulica	635.94	629.95	2014	38.84	16.22	23.91	26.35
29	MALAGA	Hidraulica	748.71	742.05	2013	44.89	16.53	28.98	25.60
29	MALAGA	Nuclear	0.00	0.00	2013	0.00	16.53	0.00	25.60
29	MALAGA	Nuclear	0.00	0.00	2014	0.00	16.22	0.00	26.35
29	MALAGA	Nuclear	0.00	0.00	2015	0.00	16.29	0.00	27.55
29	MALAGA	Nuclear	0.00	0.00	2016	0.00	16.29	0.00	28.19
29	MALAGA	Nuclear	0.00	0.00	2017	0.00	16.31	0.00	29.60
29	MALAGA	Nuclear	0.00	0.00	2018	0.00	16.41	0.00	30.87
29	MALAGA	Nuclear	0.00	0.00	2019	0.00	16.62	0.00	32.20
29	MALAGA	Nuclear	0.00	0.00	2020	0.00	16.86	0.00	28.24
29	MALAGA	Nuclear	0.00	0.00	2021	0.00	16.96	0
29	MALAGA	Nuclear	0.00	0.00	2022	0.00	17.18	0
29	MALAGA	Solar fotovoltaica	230.00	228.00	2021	13.45	16.96	0
29	MALAGA	Solar fotovoltaica	288.00	285.00	2022	16.59	17.18	0
29	MALAGA	Solar fotovoltaica	84.00	83.00	2018	5.06	16.41	2.69	30.87
29	MALAGA	Solar fotovoltaica	88.13	87.26	2016	5.36	16.29	3.10	28.19
29	MALAGA	Solar fotovoltaica	89.28	89.28	2015	5.48	16.29	3.24	27.55
29	MALAGA	Solar fotovoltaica	90.00	89.00	2019	5.36	16.62	2.76	32.20
29	MALAGA	Solar fotovoltaica	90.27	90.27	2014	5.57	16.22	3.43	26.35
